click_id,banner_id,campaign_id
140223,237,6
140224,214,36
140225,281,9
140226,110,50
140227,110,18
140228,460,42
140229,313,18
140230,427,28
140231,409,28
140232,199,22
140233,103,10
140234,480,44
140235,447,11
140236,145,42
140237,344,45
140238,265,39
140239,220,44
140240,127,35
140241,243,1
140242,123,50
140243,153,23
140244,275,11
140245,494,29
140246,469,3
140247,158,5
140248,215,1
140249,171,32
140250,421,15
140251,255,19
140252,456,28
140253,310,30
140254,216,11
140255,382,30
140256,365,22
140257,443,21
140258,369,36
140259,397,14
140260,265,24
140261,255,20
140262,474,11
140263,164,40
140264,304,38
140265,113,45
140266,350,15
140267,460,3
140268,492,33
140269,259,12
140270,370,4
140271,440,39
140272,480,17
140273,315,3
140274,150,40
140275,464,7
140276,301,27
140277,309,42
140278,494,23
140279,500,30
140280,128,38
140281,204,21
140282,306,46
140283,264,19
140284,228,14
140285,187,19
140286,333,48
140287,284,8
140288,327,35
140289,220,34
140290,273,14
140291,396,31
140292,199,43
140293,363,28
140294,347,8
140295,206,22
140296,485,30
140297,150,25
140298,109,33
140299,455,5
140300,283,30
140301,201,10
140302,206,17
140303,117,29
140304,227,44
140305,133,19
140306,137,42
140307,399,40
140308,287,16
140309,328,13
140310,273,48
140311,246,21
140312,185,21
140313,140,45
140314,343,27
140315,220,39
140316,110,23
140317,417,1
140318,295,19
140319,396,12
140320,456,19
140321,485,36
140322,304,50
140323,463,44
140324,339,16
140325,420,13
140326,274,46
140327,486,27
140328,410,22
140329,415,25
140330,152,7
140331,103,13
140332,155,3
140333,207,3
140334,337,4
140335,151,22
140336,126,24
140337,333,40
140338,399,3
140339,144,3
140340,196,40
140341,168,31
140342,201,9
140343,369,4
140344,421,25
140345,395,11
140346,268,49
140347,480,23
140348,239,10
140349,189,43
140350,314,26
140351,322,48
140352,333,29
140353,384,13
140354,291,5
140355,275,22
140356,343,47
140357,101,41
140358,310,43
140359,208,20
140360,189,20
140361,252,8
140362,443,10
140363,164,50
140364,149,1
140365,373,26
140366,142,48
140367,496,16
140368,290,21
140369,225,26
140370,321,44
140371,338,47
140372,128,41
140373,192,28
140374,172,18
140375,274,25
140376,151,43
140377,480,46
140378,103,19
140379,207,44
140380,446,27
140381,426,11
140382,439,19
140383,266,48
140384,432,34
140385,389,37
140386,248,46
140387,140,22
140388,110,9
140389,180,9
140390,258,42
140391,470,4
140392,394,37
140393,384,29
140394,453,3
140395,156,27
140396,458,13
140397,487,45
140398,269,27
140399,434,47
140400,431,36
140401,444,27
140402,429,47
140403,345,34
140404,202,37
140405,174,35
140406,115,2
140407,495,46
140408,300,45
140409,133,34
140410,330,33
140411,283,37
140412,265,37
140413,387,23
140414,396,11
140415,327,18
140416,268,43
140417,382,20
140418,418,2
140419,120,31
140420,241,47
140421,275,40
140422,129,28
140423,371,5
140424,408,45
140425,366,11
140426,129,25
140427,142,36
140428,115,12
140429,349,2
140430,227,7
140431,491,4
140432,145,39
140433,228,35
140434,152,45
140435,290,22
140436,329,39
140437,280,1
140438,423,19
140439,419,37
140440,438,25
140441,307,43
140442,184,2
140443,129,26
140444,476,15
140445,163,23
140446,242,10
140447,434,25
140448,277,49
140449,269,25
140450,431,30
140451,431,37
140452,269,38
140453,124,21
140454,354,37
140455,225,4
140456,489,7
140457,202,29
140458,254,33
140459,104,5
140460,425,6
140461,192,18
140462,487,25
140463,298,41
140464,494,17
140465,104,42
140466,170,4
140467,229,7
140468,140,29
140469,401,5
140470,341,7
140471,232,27
140472,276,35
140473,378,22
140474,272,14
140475,364,32
140476,468,31
140477,455,33
140478,472,35
140479,245,35
140480,453,41
140481,266,27
140482,177,12
140483,352,35
140484,210,46
140485,479,47
140486,311,39
140487,170,5
140488,436,14
140489,281,11
140490,202,36
140491,482,42
140492,128,1
140493,396,13
140494,425,29
140495,373,2
140496,261,34
140497,445,2
140498,340,22
140499,326,45
140500,259,43
140501,128,49
140502,352,19
140503,335,8
140504,126,35
140505,365,13
140506,305,22
140507,260,35
140508,380,42
140509,370,46
140510,383,2
140511,448,48
140512,321,36
140513,200,28
140514,258,34
140515,312,21
140516,332,1
140517,147,4
140518,104,47
140519,415,18
140520,165,43
140521,375,48
140522,311,1
140523,345,40
140524,303,33
140525,426,30
140526,433,16
140527,117,15
140528,165,27
140529,398,8
140530,138,37
140531,361,30
140532,150,4
140533,234,6
140534,220,32
140535,169,11
140536,373,7
140537,305,40
140538,285,3
140539,468,39
140540,173,45
140541,444,11
140542,110,14
140543,362,1
140544,162,23
140545,314,14
140546,497,32
140547,421,24
140548,369,46
140549,321,2
140550,351,31
140551,202,39
140552,173,48
140553,365,13
140554,162,41
140555,329,50
140556,366,18
140557,305,43
140558,124,48
140559,389,23
140560,500,1
140561,373,24
140562,227,30
140563,355,33
140564,181,25
140565,308,2
140566,370,37
140567,155,24
140568,431,38
140569,108,17
140570,242,23
140571,196,8
140572,130,33
140573,451,41
140574,122,19
140575,375,24
140576,496,8
140577,178,3
140578,223,32
140579,239,35
140580,118,30
140581,296,27
140582,239,39
140583,128,12
140584,168,50
140585,167,30
140586,160,5
140587,210,6
140588,490,29
140589,399,37
140590,407,5
140591,171,37
140592,230,21
140593,253,40
140594,271,35
140595,484,22
140596,349,48
140597,343,4
140598,436,15
140599,246,15
140600,149,11
140601,228,15
140602,404,25
140603,167,5
140604,183,10
140605,172,1
140606,330,27
140607,253,28
140608,116,12
140609,362,37
140610,387,18
140611,496,29
140612,141,14
140613,443,1
140614,415,26
140615,237,11
140616,349,10
140617,180,39
140618,249,48
140619,298,7
140620,254,34
140621,154,41
140622,144,1
140623,321,3
140624,389,29
140625,345,41
140626,132,36
140627,341,25
140628,493,33
140629,201,7
140630,217,41
140631,353,34
140632,137,24
140633,384,30
140634,142,27
140635,244,4
140636,144,26
140637,259,38
140638,176,5
140639,333,13
140640,266,33
140641,137,10
140642,253,46
140643,342,47
140644,226,15
140645,397,26
140646,466,12
140647,131,30
140648,462,20
140649,294,45
140650,200,7
140651,364,23
140652,159,9
140653,233,32
140654,457,44
140655,111,21
140656,148,33
140657,338,43
140658,479,23
140659,403,14
140660,350,50
140661,129,8
140662,188,27
140663,320,48
140664,329,25
140665,387,45
140666,381,25
140667,420,22
140668,480,29
140669,494,9
140670,306,34
140671,410,12
140672,108,21
140673,410,23
140674,210,34
140675,224,10
140676,286,38
140677,435,9
140678,119,3
140679,233,28
140680,427,47
140681,465,5
140682,115,28
140683,316,31
140684,464,44
140685,171,33
140686,492,15
140687,193,33
140688,321,37
140689,230,22
140690,351,32
140691,340,33
140692,458,5
140693,431,36
140694,140,13
140695,248,45
140696,336,13
140697,456,50
140698,335,29
140699,271,23
140700,172,49
140701,159,45
140702,156,18
140703,379,42
140704,382,48
140705,267,46
140706,298,8
140707,191,14
140708,216,21
140709,290,12
140710,293,3
140711,455,44
140712,114,16
140713,280,29
140714,122,5
140715,219,15
140716,346,36
140717,462,21
140718,500,24
140719,305,20
140720,361,20
140721,387,32
140722,455,18
140723,149,32
140724,120,13
140725,145,20
140726,227,10
140727,478,18
140728,294,6
140729,131,29
140730,420,45
140731,314,34
140732,121,33
140733,421,43
140734,176,18
140735,464,9
140736,254,15
140737,500,12
140738,407,30
140739,143,4
140740,277,30
140741,121,42
140742,144,50
140743,317,25
140744,293,33
140745,227,33
140746,322,43
140747,347,44
140748,198,39
140749,156,38
140750,360,47
140751,395,13
140752,119,49
140753,448,46
140754,248,50
140755,317,45
140756,440,12
140757,212,7
140758,155,16
140759,182,32
140760,473,10
140761,469,12
140762,160,33
140763,103,11
140764,239,37
140765,285,25
140766,429,16
140767,146,23
140768,312,43
140769,482,3
140770,262,9
140771,272,29
140772,134,45
140773,319,13
140774,216,8
140775,194,49
140776,363,40
140777,496,10
140778,299,28
140779,423,24
140780,493,49
140781,156,26
140782,318,33
140783,200,50
140784,354,22
140785,458,2
140786,344,17
140787,132,49
140788,460,49
140789,201,31
140790,340,17
140791,497,24
140792,474,2
140793,479,38
140794,150,3
140795,301,33
140796,240,26
140797,271,19
140798,314,20
140799,241,10
140800,323,49
140801,436,21
140802,319,6
140803,167,1
140804,332,7
140805,159,40
140806,457,4
140807,130,37
140808,359,30
140809,287,36
140810,464,50
140811,340,22
140812,419,25
140813,140,37
140814,471,42
140815,299,4
140816,160,21
140817,374,26
140818,150,29
140819,459,20
140820,147,14
140821,247,50
140822,119,42
140823,245,28
140824,351,26
140825,464,31
140826,477,3
140827,146,35
140828,146,37
140829,423,31
140830,412,4
140831,398,17
140832,420,34
140833,431,6
140834,342,46
140835,389,19
140836,161,1
140837,221,4
140838,100,13
140839,492,11
140840,475,4
140841,178,6
140842,247,41
140843,243,19
140844,417,17
140845,125,10
140846,129,31
140847,407,47
140848,408,28
140849,378,43
140850,217,35
140851,435,14
140852,494,43
140853,237,5
140854,151,7
140855,214,45
140856,485,40
140857,120,8
140858,279,10
140859,341,14
140860,399,33
140861,217,4
140862,233,31
140863,285,24
140864,111,11
140865,203,17
140866,276,49
140867,441,42
140868,160,18
140869,222,43
140870,332,14
140871,147,2
140872,432,25
140873,450,24
140874,298,38
140875,129,37
140876,373,34
140877,292,14
140878,370,34
140879,133,41
140880,317,1
140881,267,33
140882,497,12
140883,181,17
140884,434,10
140885,105,12
140886,224,23
140887,386,31
140888,333,48
140889,423,5
140890,230,27
140891,272,47
140892,273,49
140893,129,16
140894,176,25
140895,177,40
140896,430,7
140897,192,2
140898,232,44
140899,444,43
140900,405,31
140901,200,17
140902,208,12
140903,160,42
140904,134,20
140905,247,36
140906,186,44
140907,311,10
140908,153,44
140909,168,15
140910,155,28
140911,382,13
140912,424,17
140913,301,19
140914,267,28
140915,307,16
140916,194,11
140917,376,24
140918,313,41
140919,386,1
140920,436,32
140921,201,3
140922,188,32
140923,230,43
140924,483,25
140925,150,43
140926,404,17
140927,471,5
140928,207,46
140929,470,40
140930,245,5
140931,429,33
140932,291,37
140933,129,23
140934,179,1
140935,492,13
140936,174,37
140937,369,15
140938,429,1
140939,301,39
140940,136,50
140941,491,2
140942,214,37
140943,188,37
140944,184,42
140945,457,4
140946,395,5
140947,396,34
140948,379,18
140949,156,29
140950,147,40
140951,251,36
140952,325,3
140953,144,7
140954,139,42
140955,443,44
140956,363,14
140957,388,40
140958,395,17
140959,438,19
140960,330,13
140961,395,40
140962,243,30
140963,238,20
140964,384,21
140965,104,15
140966,445,24
140967,345,44
140968,193,10
140969,115,8
140970,294,31
140971,493,24
140972,431,41
140973,125,20
140974,187,1
140975,410,40
140976,410,11
140977,212,42
140978,488,5
140979,322,36
140980,129,41
140981,121,18
140982,130,22
140983,489,8
140984,419,9
140985,430,12
140986,276,40
140987,123,50
140988,463,23
140989,318,27
140990,275,33
140991,461,40
140992,182,40
140993,328,27
140994,182,45
140995,285,4
140996,228,11
140997,413,39
140998,381,23
140999,473,9
141000,369,35
141001,366,19
141002,188,50
141003,423,14
141004,420,1
141005,375,1
141006,492,37
141007,347,39
141008,266,1
141009,379,44
141010,469,39
141011,172,21
141012,437,36
141013,295,34
141014,434,35
141015,272,31
141016,415,33
141017,363,7
141018,254,11
141019,494,17
141020,388,43
141021,423,48
141022,219,46
141023,165,26
141024,287,21
141025,253,31
141026,295,15
141027,428,15
141028,299,45
141029,333,23
141030,244,28
141031,334,8
141032,303,5
141033,317,9
141034,327,9
141035,413,43
141036,213,28
141037,230,37
141038,237,47
141039,349,47
141040,209,45
141041,167,38
141042,409,2
141043,470,48
141044,265,17
141045,312,44
141046,400,13
141047,228,19
141048,110,22
141049,311,49
141050,159,28
141051,410,42
141052,323,1
141053,312,7
141054,130,8
141055,208,15
141056,193,45
141057,459,28
141058,204,36
141059,416,14
141060,243,40
141061,462,20
141062,156,27
141063,394,29
141064,311,26
141065,287,27
141066,358,10
141067,445,35
141068,333,16
141069,355,44
141070,317,3
141071,124,16
141072,253,34
141073,354,46
141074,481,7
141075,117,14
141076,356,47
141077,397,19
141078,394,15
141079,474,39
141080,389,12
141081,354,20
141082,392,37
141083,277,14
141084,197,6
141085,109,38
141086,331,44
141087,370,9
141088,445,33
141089,331,11
141090,193,2
141091,205,20
141092,472,19
141093,370,18
141094,360,43
141095,450,38
141096,464,28
141097,292,6
141098,289,35
141099,110,22
141100,442,38
141101,103,28
141102,305,22
141103,103,24
141104,360,36
141105,106,35
141106,385,3
141107,123,29
141108,435,7
141109,240,20
141110,269,18
141111,370,43
141112,168,5
141113,160,23
141114,299,11
141115,385,37
141116,280,34
141117,207,8
141118,354,15
141119,452,13
141120,226,46
141121,345,43
141122,422,9
141123,207,24
141124,250,23
141125,197,39
141126,500,5
141127,366,10
141128,215,6
141129,148,9
141130,366,9
141131,104,17
141132,287,20
141133,176,1
141134,376,15
141135,474,50
141136,389,30
141137,105,47
141138,474,47
141139,216,42
141140,430,4
141141,291,29
141142,387,3
141143,351,50
141144,275,49
141145,325,32
141146,329,24
141147,164,37
141148,479,38
141149,131,47
141150,278,29
141151,272,47
141152,130,47
141153,354,14
141154,252,17
141155,478,22
141156,188,10
141157,498,37
141158,162,18
141159,339,29
141160,140,48
141161,341,28
141162,381,21
141163,228,9
141164,193,47
141165,382,14
141166,268,13
141167,174,27
141168,248,4
141169,331,3
141170,390,28
141171,191,12
141172,104,9
141173,376,50
141174,345,35
141175,472,48
141176,320,47
141177,128,17
141178,113,8
141179,152,19
141180,351,20
141181,407,45
141182,195,41
141183,413,45
141184,274,5
141185,132,13
141186,462,46
141187,365,25
141188,148,45
141189,132,33
141190,266,5
141191,230,14
141192,146,27
141193,226,15
141194,447,38
141195,306,47
141196,167,23
141197,187,6
141198,384,46
141199,444,35
141200,153,44
141201,146,16
141202,336,20
141203,236,1
141204,458,44
141205,125,9
141206,305,25
141207,177,24
141208,410,32
141209,262,35
141210,163,8
141211,328,11
141212,338,45
141213,471,22
141214,325,37
141215,275,36
141216,223,4
141217,256,1
141218,113,40
141219,187,15
141220,371,5
141221,187,15
141222,492,10
141223,285,32
141224,435,42
141225,424,19
141226,344,27
141227,214,49
141228,473,18
141229,123,18
141230,226,12
141231,225,19
141232,118,36
141233,229,46
141234,356,6
141235,469,14
141236,401,48
141237,354,11
141238,331,19
141239,271,24
141240,461,21
141241,147,5
141242,318,44
141243,381,46
141244,164,7
141245,499,38
141246,432,35
141247,277,34
141248,403,24
141249,234,4
141250,358,46
141251,153,44
141252,307,48
141253,141,47
141254,195,34
141255,118,18
141256,312,50
141257,283,49
141258,167,22
141259,112,37
141260,234,22
141261,311,38
141262,325,23
141263,266,45
141264,179,35
141265,393,33
141266,209,10
141267,476,9
141268,279,34
141269,227,37
141270,490,44
141271,385,34
141272,438,25
141273,222,13
141274,447,28
141275,225,4
141276,275,21
141277,217,14
141278,121,43
141279,103,49
141280,456,3
141281,315,18
141282,231,37
141283,280,42
141284,486,41
141285,162,44
141286,191,49
141287,112,13
141288,202,26
141289,404,36
141290,290,42
141291,264,6
141292,466,42
141293,316,33
141294,288,20
141295,368,12
141296,305,4
141297,450,35
141298,213,42
141299,143,11
141300,294,48
141301,451,13
141302,202,2
141303,402,31
141304,194,49
141305,319,38
141306,453,32
141307,434,17
141308,357,15
141309,310,49
141310,213,21
141311,322,29
141312,261,32
141313,239,39
141314,347,30
141315,249,1
141316,384,38
141317,111,39
141318,426,16
141319,463,26
141320,442,40
141321,375,3
141322,215,10
141323,140,5
141324,370,50
141325,131,8
141326,347,15
141327,209,49
141328,321,24
141329,416,16
141330,258,39
141331,486,21
141332,142,31
141333,169,3
141334,296,3
141335,213,10
141336,449,45
141337,293,35
141338,117,17
141339,264,31
141340,120,37
141341,304,1
141342,411,31
141343,296,6
141344,491,35
141345,333,6
141346,472,35
141347,101,19
141348,407,46
141349,379,25
141350,354,31
141351,366,18
141352,315,22
141353,132,24
141354,186,50
141355,179,26
141356,156,11
141357,242,28
141358,426,50
141359,207,21
141360,162,10
141361,288,11
141362,105,34
141363,229,32
141364,423,3
141365,153,33
141366,349,16
141367,496,40
141368,169,5
141369,428,20
141370,327,38
141371,450,33
141372,115,9
141373,472,4
141374,153,11
141375,491,18
141376,173,46
141377,465,16
141378,440,48
141379,469,34
141380,444,11
141381,168,13
141382,364,25
141383,441,4
141384,476,3
141385,422,13
141386,408,29
141387,358,9
141388,437,12
141389,433,23
141390,196,12
141391,424,28
141392,279,12
141393,164,43
141394,265,4
141395,214,19
141396,393,1
141397,469,6
141398,434,48
141399,416,40
141400,446,10
141401,161,37
141402,214,3
141403,378,27
141404,257,14
141405,445,34
141406,483,32
141407,199,21
141408,268,31
141409,263,14
141410,313,25
141411,141,46
141412,206,30
141413,175,32
141414,338,41
141415,410,7
141416,351,6
141417,426,38
141418,268,26
141419,400,46
141420,172,33
141421,311,26
141422,429,44
141423,445,29
141424,225,22
141425,224,34
141426,310,32
141427,447,20
141428,288,8
141429,337,30
141430,388,11
141431,283,33
141432,342,26
141433,159,36
141434,289,4
141435,339,15
141436,344,33
141437,111,48
141438,411,46
141439,429,36
141440,482,20
141441,106,21
141442,103,35
141443,304,42
141444,199,2
141445,432,16
141446,401,44
141447,105,48
141448,256,42
141449,376,16
141450,393,22
141451,207,22
141452,113,22
141453,114,32
141454,201,37
141455,320,19
141456,178,33
141457,328,49
141458,313,13
141459,303,23
141460,118,48
141461,164,21
141462,149,44
141463,363,23
141464,350,7
141465,254,13
141466,255,23
141467,115,31
141468,170,34
141469,200,43
141470,385,8
141471,242,10
141472,339,7
141473,436,14
141474,205,39
141475,268,16
141476,420,10
141477,387,33
141478,401,14
141479,110,15
141480,152,24
141481,316,49
141482,392,30
141483,440,24
141484,474,3
141485,270,5
141486,123,3
141487,425,19
141488,190,25
141489,463,29
141490,183,20
141491,256,9
141492,272,14
141493,214,19
141494,287,2
141495,199,41
141496,160,17
141497,436,13
141498,330,12
141499,235,27
141500,185,31
141501,346,44
141502,293,33
141503,416,29
141504,465,10
141505,329,50
141506,418,13
141507,137,7
141508,320,30
141509,409,15
141510,423,18
141511,152,50
141512,402,15
141513,289,11
141514,163,35
141515,241,15
141516,290,7
141517,329,37
141518,468,33
141519,145,19
141520,250,17
141521,374,17
141522,311,26
141523,260,1
141524,306,38
141525,476,5
141526,281,44
141527,486,45
141528,456,50
141529,392,37
141530,163,14
141531,138,37
141532,199,41
141533,236,2
141534,349,25
141535,269,2
141536,462,24
141537,149,23
141538,478,41
141539,357,13
141540,211,17
141541,153,12
141542,180,25
141543,398,27
141544,485,35
141545,142,5
141546,413,4
141547,452,23
141548,400,42
141549,183,45
141550,277,33
141551,386,43
141552,332,44
141553,468,39
141554,493,41
141555,353,35
141556,319,15
141557,325,26
141558,155,22
141559,382,48
141560,301,34
141561,488,30
141562,387,23
141563,499,41
141564,457,17
141565,176,8
141566,300,36
141567,204,42
141568,104,19
141569,446,10
141570,464,38
141571,143,21
141572,472,49
141573,332,50
141574,168,9
141575,255,33
141576,462,37
141577,240,42
141578,250,10
141579,494,12
141580,252,8
141581,475,32
141582,207,31
141583,224,40
141584,164,13
141585,433,40
141586,124,13
141587,227,20
141588,164,11
141589,249,33
141590,307,14
141591,379,4
141592,272,30
141593,414,8
141594,301,10
141595,146,41
141596,463,48
141597,362,6
141598,344,38
141599,325,42
141600,490,23
141601,443,17
141602,269,3
141603,240,23
141604,466,35
141605,398,16
141606,224,2
141607,111,1
141608,388,11
141609,332,25
141610,371,20
141611,256,20
141612,426,30
141613,361,42
141614,201,36
141615,392,6
141616,415,50
141617,350,8
141618,259,38
141619,475,35
141620,369,40
141621,448,49
141622,420,14
141623,472,22
141624,373,46
141625,411,16
141626,359,29
141627,323,5
141628,360,20
141629,359,24
141630,120,37
141631,331,36
141632,395,7
141633,350,28
141634,247,19
141635,443,43
141636,346,20
141637,187,13
141638,479,41
141639,450,49
141640,484,43
141641,121,23
141642,372,11
141643,248,21
141644,270,4
141645,362,35
141646,332,40
141647,488,19
141648,450,1
141649,103,14
141650,311,4
141651,140,17
141652,195,40
141653,421,34
141654,419,39
141655,229,30
141656,287,22
141657,220,45
141658,115,42
141659,300,43
141660,221,35
141661,399,43
141662,139,1
141663,376,6
141664,247,24
141665,256,7
141666,379,10
141667,257,41
141668,397,39
141669,117,17
141670,336,18
141671,178,48
141672,402,46
141673,406,4
141674,407,17
141675,129,29
141676,119,45
141677,437,3
141678,422,43
141679,359,16
141680,356,43
141681,215,20
141682,154,15
141683,100,10
141684,188,6
141685,481,35
141686,293,47
141687,476,37
141688,364,40
141689,487,48
141690,106,47
141691,258,12
141692,205,48
141693,115,21
141694,432,30
141695,299,21
141696,166,38
141697,315,13
141698,263,41
141699,323,19
141700,234,44
141701,186,37
141702,289,41
141703,411,11
141704,316,19
141705,384,14
141706,248,18
141707,310,32
141708,100,18
141709,386,35
141710,288,25
141711,478,7
141712,283,11
141713,193,3
141714,155,31
141715,274,48
141716,333,29
141717,392,42
141718,406,22
141719,280,47
141720,143,29
141721,232,10
141722,457,35
141723,367,40
141724,267,49
141725,481,45
141726,487,46
141727,246,8
141728,113,29
141729,114,4
141730,457,35
141731,416,29
141732,212,27
141733,329,49
141734,295,32
141735,273,21
141736,303,28
141737,475,32
141738,208,40
141739,104,44
141740,417,22
141741,355,23
141742,435,43
141743,133,33
141744,398,24
141745,245,28
141746,318,3
141747,461,38
141748,189,13
141749,303,25
141750,324,39
141751,171,45
141752,462,46
141753,330,45
141754,442,12
141755,156,32
141756,145,28
141757,332,42
141758,279,35
141759,299,17
141760,453,43
141761,305,15
141762,318,1
141763,296,28
141764,442,37
141765,161,18
141766,227,49
141767,482,44
141768,300,21
141769,493,45
141770,261,7
141771,493,39
141772,125,17
141773,210,44
141774,195,41
141775,150,10
141776,423,20
141777,239,25
141778,409,12
141779,274,3
141780,239,15
141781,389,24
141782,183,7
141783,272,45
141784,199,7
141785,197,38
141786,444,39
141787,228,22
141788,303,5
141789,291,37
141790,112,37
141791,117,48
141792,407,7
141793,435,38
141794,371,1
141795,280,12
141796,270,3
141797,198,40
141798,328,36
141799,265,48
141800,336,26
141801,244,28
141802,338,27
141803,383,2
141804,326,11
141805,258,27
141806,182,4
141807,304,28
141808,376,48
141809,241,7
141810,204,26
141811,272,49
141812,146,12
141813,314,4
141814,237,38
141815,478,26
141816,387,44
141817,264,30
141818,244,21
141819,160,24
141820,287,50
141821,386,20
141822,154,10
141823,460,34
141824,342,33
141825,343,16
141826,147,16
141827,332,40
141828,434,18
141829,467,50
141830,453,3
141831,439,2
141832,128,36
141833,214,46
141834,389,22
141835,249,18
141836,217,18
141837,268,27
141838,154,18
141839,287,5
141840,480,30
141841,404,5
141842,251,11
141843,111,46
141844,135,18
141845,150,3
141846,222,9
141847,231,31
141848,193,8
141849,137,8
141850,352,36
141851,206,17
141852,394,15
141853,184,33
141854,500,44
141855,195,46
141856,323,38
141857,461,25
141858,263,40
141859,213,34
141860,432,7
141861,486,8
141862,298,10
141863,199,10
141864,288,41
141865,107,6
141866,490,22
141867,469,16
141868,341,15
141869,122,29
141870,355,25
141871,198,3
141872,204,49
141873,186,21
141874,341,33
141875,174,18
141876,364,21
141877,128,23
141878,425,44
141879,177,31
141880,359,8
141881,284,15
141882,420,24
141883,177,7
141884,187,19
141885,397,30
141886,396,34
141887,335,45
141888,267,25
141889,271,42
141890,347,3
141891,296,43
141892,419,49
141893,269,34
141894,162,8
141895,358,48
141896,436,4
141897,429,12
141898,497,35
141899,121,13
141900,152,9
141901,285,6
141902,325,45
141903,178,38
141904,432,5
141905,260,7
141906,311,34
141907,479,42
141908,269,36
141909,432,41
141910,340,26
141911,131,7
141912,493,23
141913,469,24
141914,433,27
141915,123,15
141916,482,8
141917,122,47
141918,481,44
141919,127,45
141920,346,49
141921,154,33
141922,146,15
141923,226,35
141924,379,48
141925,379,20
141926,398,42
141927,303,6
141928,129,7
141929,290,31
141930,426,13
141931,136,42
141932,237,46
141933,141,44
141934,389,2
141935,186,5
141936,285,23
141937,398,14
141938,199,46
141939,393,16
141940,324,17
141941,358,35
141942,311,23
141943,104,46
141944,198,31
141945,392,6
141946,480,22
141947,237,19
141948,372,21
141949,414,14
141950,305,44
141951,132,15
141952,257,38
141953,104,28
141954,129,10
141955,318,12
141956,431,29
141957,111,49
141958,415,48
141959,315,49
141960,325,28
141961,458,24
141962,279,36
141963,268,40
141964,132,38
141965,487,20
141966,465,2
141967,210,46
141968,221,37
141969,264,50
141970,167,23
141971,499,6
141972,267,15
141973,430,15
141974,316,16
141975,285,42
141976,185,19
141977,227,6
141978,308,10
141979,150,37
141980,281,35
141981,397,1
141982,492,8
141983,470,49
141984,296,42
141985,283,29
141986,216,34
141987,381,7
141988,377,20
141989,398,30
141990,105,24
141991,437,12
141992,302,38
141993,287,20
141994,438,3
141995,228,13
141996,263,10
141997,197,10
141998,247,38
141999,196,47
142000,302,19
142001,222,42
142002,455,3
142003,476,18
142004,372,6
142005,333,37
142006,182,25
142007,354,49
142008,486,17
142009,452,35
142010,263,23
142011,173,16
142012,142,1
142013,206,10
142014,431,33
142015,197,15
142016,350,45
142017,212,21
142018,158,48
142019,287,6
142020,371,13
142021,494,7
142022,252,33
142023,282,24
142024,476,23
142025,477,40
142026,426,42
142027,309,44
142028,414,48
142029,291,18
142030,272,16
142031,440,30
142032,418,50
142033,301,3
142034,318,13
142035,379,42
142036,176,46
142037,250,30
142038,345,33
142039,352,45
142040,348,36
142041,199,3
142042,139,7
142043,398,45
142044,308,46
142045,482,26
142046,290,36
142047,326,27
142048,264,28
142049,181,34
142050,268,32
142051,203,9
142052,127,34
142053,190,50
142054,412,50
142055,458,3
142056,338,1
142057,321,1
142058,134,3
142059,196,5
142060,345,16
142061,402,44
142062,374,7
142063,332,6
142064,252,3
142065,385,26
142066,483,22
142067,178,47
142068,444,8
142069,481,5
142070,252,2
142071,128,25
142072,376,16
142073,295,46
142074,337,3
142075,315,25
142076,243,16
142077,148,18
142078,120,46
142079,306,14
142080,131,19
142081,245,31
142082,293,34
142083,161,38
142084,144,25
142085,263,50
142086,232,26
142087,170,25
142088,156,9
142089,237,16
142090,226,28
142091,233,12
142092,413,25
142093,455,2
142094,379,45
142095,289,7
142096,239,9
142097,304,50
142098,233,30
142099,260,50
142100,141,32
142101,402,39
142102,165,14
142103,453,2
142104,380,34
142105,270,29
142106,441,26
142107,379,12
142108,412,48
142109,127,25
142110,243,18
142111,133,27
142112,130,49
142113,320,25
142114,317,49
142115,461,21
142116,163,29
142117,497,9
142118,487,5
142119,223,37
142120,415,40
142121,109,1
142122,380,29
142123,267,4
142124,324,37
142125,364,4
142126,470,28
142127,274,16
142128,140,39
142129,415,32
142130,419,43
142131,193,45
142132,320,47
142133,475,12
142134,345,33
142135,401,24
142136,365,24
142137,303,3
142138,394,39
142139,385,22
142140,466,14
142141,486,45
142142,100,44
142143,335,16
142144,182,24
142145,492,27
142146,426,2
142147,487,47
142148,366,14
142149,348,30
142150,313,8
142151,279,6
142152,339,13
142153,259,45
142154,495,18
142155,169,46
142156,403,26
142157,322,15
142158,441,22
142159,385,33
142160,180,17
142161,160,28
142162,227,22
142163,151,5
142164,409,48
142165,238,10
142166,234,10
142167,487,49
142168,338,30
142169,297,14
142170,275,30
142171,319,37
142172,294,43
142173,373,12
142174,241,40
142175,272,33
142176,455,26
142177,259,1
142178,489,4
142179,288,26
142180,115,21
142181,348,46
142182,284,49
142183,224,44
142184,380,43
142185,220,6
142186,352,31
142187,352,28
142188,390,30
142189,168,8
142190,234,16
142191,157,47
142192,475,31
142193,305,39
142194,421,18
142195,310,26
142196,229,36
142197,445,45
142198,202,31
142199,443,34
142200,482,36
142201,102,34
142202,394,22
142203,171,49
142204,228,32
142205,282,1
142206,124,14
142207,241,25
142208,249,27
142209,104,42
142210,257,10
142211,154,31
142212,227,18
142213,487,35
142214,318,12
142215,150,29
142216,466,41
142217,498,27
142218,170,39
142219,293,18
