conversion_id,click_id,revenue
5812,131383,1.313529
5813,131389,1.282762
5814,131392,0.401245
5815,131402,0.862457
5816,131411,1.163851
5817,131418,1.294075
5818,131426,0.741384
5819,131428,0.383751
5820,131447,0.448603
5821,131449,0.696437
5822,131465,0.854901
5823,131475,1.079025
5824,131492,0.82272
5825,131494,1.004205
5826,131514,1.411048
5827,131545,0.359649
5828,131552,1.080944
5829,131555,0.494292
5830,131557,0.54793
5831,131569,0.608643
5832,131572,0.651933
5833,131586,0.469975
5834,131598,0.605752
5835,131607,1.449537
5836,131608,0.310126
5837,131630,0.793779
5838,131638,1.429547
5839,131649,0.683118
5840,131654,1.139826
5841,131658,0.703886
5842,131670,1.233671
5843,131680,0.601401
5844,131694,0.876171
5845,131701,1.332602
5846,131705,1.122526
5847,131718,1.140677
5848,131724,1.442271
5849,131729,1.107992
5850,131730,1.283516
5851,131736,1.080503
5852,131763,0.318092
5853,131765,1.368716
5854,131775,1.202118
5855,131776,0.889071
5856,131779,0.493249
5857,131794,0.7116
5858,131797,0.818515
5859,131815,0.478911
5860,131817,1.21801
5861,131865,1.216091
5862,131871,1.048996
5863,131900,1.08074
5864,131912,0.571092
5865,131929,0.5367
5866,131939,0.492359
5867,131950,0.558613
5868,131957,0.330033
5869,131964,0.712001
5870,131985,1.166341
5871,131991,0.767507
5872,132000,0.580185
5873,132019,0.349718
5874,132020,1.230989
5875,132043,0.328089
5876,132053,1.233116
5877,132063,1.298952
5878,132066,1.266883
5879,132085,0.6138
5880,132088,1.051907
5881,132089,1.170362
5882,132091,0.663144
5883,132094,0.738643
5884,132098,1.013539
5885,132108,0.778518
5886,132117,0.620368
5887,132121,0.788078
5888,132130,0.980267
5889,132132,0.846863
5890,132156,0.383393
5891,132160,0.468972
5892,132172,1.293519
5893,132177,1.098844
5894,132181,0.376325
5895,132196,1.480795
5896,132201,0.975925
5897,132207,1.375696
5898,132214,1.079854
5899,132218,0.411796
5900,132231,0.325314
5901,132232,0.685751
5902,132249,1.262583
5903,132271,0.371516
5904,132279,1.217469
5905,132300,1.148743
5906,132303,0.695267
5907,132333,0.51406
5908,132339,1.246683
5909,132340,1.28398
5910,132345,1.039422
5911,132347,0.332979
5912,132353,1.465567
5913,132355,1.379873
5914,132357,0.784167
5915,132361,1.211098
5916,132380,0.308312
5917,132395,1.053067
5918,132412,0.896638
5919,132414,0.330979
5920,132419,0.319678
5921,132430,0.841083
5922,132438,1.248609
5923,132456,0.480301
5924,132470,0.629073
5925,132471,1.00682
5926,132479,1.156342
5927,132499,0.737331
5928,132500,0.679846
5929,132504,0.925727
5930,132506,1.034532
5931,132510,0.988651
5932,132511,0.339112
5933,132513,0.858432
5934,132533,1.058775
5935,132539,0.381845
5936,132541,0.986439
5937,132553,1.189482
5938,132563,0.368773
5939,132585,1.192947
5940,132587,1.266921
5941,132590,1.395155
5942,132620,0.511115
5943,132635,0.686012
5944,132652,0.472552
5945,132656,1.444705
5946,132658,0.416583
5947,132676,1.438815
5948,132686,0.885717
5949,132688,1.31314
5950,132695,0.632176
5951,132697,1.145608
5952,132718,1.432489
5953,132729,0.996875
5954,132739,0.349612
5955,132742,0.30941
5956,132746,1.153976
5957,132748,0.435146
5958,132751,0.615116
5959,132755,1.204062
5960,132759,0.663933
5961,132768,1.116984
5962,132770,1.394475
5963,132775,0.465162
5964,132785,0.491251
5965,132787,1.298041
5966,132818,1.369288
5967,132823,0.697282
5968,132832,0.89108
5969,132842,0.932112
5970,132843,1.394822
5971,132859,1.194405
5972,132875,0.540021
5973,132883,0.656024
5974,132891,1.336529
5975,132908,1.337159
5976,132911,0.387534
5977,132919,0.43104
5978,132924,0.703311
5979,132929,0.983884
5980,132940,1.399117
5981,132946,0.96265
5982,132955,0.801415
5983,132962,0.836682
5984,132963,1.431944
5985,132964,1.263836
5986,132972,0.940622
5987,132974,0.336409
5988,132977,0.751137
5989,132986,1.238715
5990,132990,0.763246
5991,132996,0.514058
5992,132999,0.682727
5993,133001,1.10273
5994,133002,0.976623
5995,133003,0.45468
5996,133006,1.268844
5997,133011,0.480781
5998,133018,0.76145
5999,133038,1.079294
6000,133046,1.470082
6001,133049,1.45576
6002,133065,0.421305
6003,133087,1.388302
6004,133097,0.418771
6005,133108,0.560007
6006,133110,0.614759
6007,133114,0.87183
6008,133122,1.279887
6009,133152,1.33764
6010,133155,0.960188
6011,133165,0.399233
6012,133177,1.137784
6013,133179,0.385318
6014,133183,0.604146
6015,133202,0.506318
6016,133203,0.527823
6017,133204,0.697481
6018,133207,0.935203
6019,133212,1.477384
6020,133215,1.14092
6021,133222,1.112298
6022,133233,1.456613
6023,133236,1.018346
6024,133248,1.093337
6025,133271,0.983522
6026,133281,1.348439
6027,133352,0.353603
6028,133354,1.291747
6029,133357,0.94809
6030,133358,0.910807
6031,133367,1.282943
6032,133368,0.381238
6033,133370,0.357653
6034,133389,0.399811
6035,133402,0.885411
6036,133409,0.493181
6037,133416,0.812111
6038,133422,0.974026
6039,133427,0.988828
6040,133429,1.373912
6041,133440,0.395874
6042,133447,0.891878
6043,133466,0.774872
6044,133467,0.918515
6045,133470,0.476009
6046,133475,1.19771
6047,133482,0.36783
6048,133509,1.439588
6049,133511,0.312686
6050,133512,1.351158
6051,133518,1.273808
6052,133521,1.338288
6053,133527,0.806138
6054,133538,0.343751
6055,133554,0.651218
6056,133585,0.600073
6057,133586,0.521402
6058,133595,1.488212
6059,133607,0.480798
6060,133608,1.152138
6061,133621,1.00236
6062,133628,0.708705
6063,133629,1.163636
6064,133634,0.611081
6065,133637,0.344559
6066,133643,0.589608
6067,133655,0.87445
6068,133672,0.326446
6069,133681,0.551466
6070,133687,0.312056
6071,133697,1.48605
6072,133698,1.174253
6073,133711,0.543415
6074,133715,0.709189
6075,133729,0.957748
6076,133731,0.909869
6077,133744,0.610069
6078,133762,1.395749
6079,133768,0.458085
6080,133778,0.808
6081,133779,1.475529
6082,133814,1.043014
6083,133821,0.386216
6084,133835,0.769216
6085,133838,0.408932
6086,133850,0.733662
6087,133853,0.412259
6088,133863,0.649479
6089,133865,1.188808
6090,133872,1.479534
6091,133905,1.275706
6092,133910,0.463965
6093,133937,0.356657
6094,133942,0.358863
6095,133947,0.676017
6096,133954,0.429209
6097,133960,1.382661
6098,133971,0.986068
6099,133974,0.48123
6100,133979,0.680011
6101,133996,0.777516
6102,134004,0.877075
6103,134012,0.884291
6104,134015,1.11179
6105,134016,1.164804
6106,134019,1.43867
6107,134023,1.211751
6108,134027,0.581769
6109,134056,1.160193
6110,134061,1.067034
6111,134072,0.787407
6112,134084,0.702068
6113,134089,1.485683
6114,134104,0.330734
6115,134110,0.861983
6116,134112,0.351018
6117,134114,0.663009
6118,134117,1.419316
6119,134130,0.980011
6120,134135,0.689034
6121,134136,0.89723
6122,134141,0.745537
6123,134144,1.020176
6124,134147,0.710049
6125,134151,1.273364
6126,134165,0.68791
6127,134174,1.134669
6128,134191,1.155242
6129,134192,0.906505
6130,134197,0.412941
6131,134204,1.305479
6132,134213,1.247696
6133,134218,0.304243
6134,134226,1.028535
6135,134227,1.295855
6136,134228,0.39519
6137,134233,0.635116
6138,134238,0.598916
6139,134247,1.318482
6140,134248,1.131291
6141,134252,1.363209
6142,134258,0.477138
6143,134264,1.144652
6144,134274,0.860575
6145,134277,1.08558
6146,134304,0.537211
6147,134328,0.77022
6148,134339,0.669369
6149,134340,0.987203
6150,134362,0.834066
6151,134367,0.88975
6152,134368,0.813304
6153,134370,0.585812
6154,134371,0.501476
6155,134374,0.737233
6156,134414,0.415714
6157,134418,1.193703
6158,134421,1.02152
6159,134430,0.510941
6160,134455,0.606447
6161,134460,1.248631
6162,134469,1.365228
6163,134472,1.440858
6164,134477,0.313301
6165,134489,1.19218
6166,134491,1.242946
6167,134492,1.083089
6168,134503,0.831978
6169,134517,0.845387
6170,134527,0.91005
6171,134534,0.783627
6172,134542,1.405324
6173,134545,0.726448
6174,134558,0.434832
6175,134564,0.69334
6176,134568,1.215385
6177,134577,1.08851
6178,134603,1.284173
6179,134610,1.401686
6180,134613,1.270883
6181,134614,0.64791
6182,134619,1.034792
6183,134622,1.29943
6184,134639,0.697267
6185,134640,1.268045
6186,134646,1.342817
6187,134652,1.234612
6188,134653,0.50852
6189,134674,0.647483
6190,134680,1.080749
6191,134685,1.474104
6192,134691,0.925299
6193,134692,0.830666
6194,134697,1.166364
6195,134712,0.903974
6196,134713,0.467586
6197,134717,1.375553
6198,134724,1.43148
6199,134729,1.467925
6200,134730,0.824761
6201,134772,0.409775
6202,134779,0.624555
6203,134791,0.688531
6204,134810,1.135002
6205,134813,0.86339
6206,134820,1.377181
6207,134842,1.443772
6208,134849,1.159171
6209,134854,0.920173
6210,134865,0.665617
6211,134882,0.697735
6212,134883,0.644972
6213,134885,1.060838
6214,134910,1.112606
6215,134920,1.37276
6216,134927,1.17989
6217,134930,0.913955
6218,134931,1.17154
6219,134938,1.177442
6220,134941,0.911366
6221,134959,0.65105
6222,134965,0.578355
6223,134984,0.549708
6224,135002,0.577242
6225,135011,0.446942
6226,135012,1.07153
6227,135019,1.060674
6228,135035,1.470053
6229,135037,0.655703
6230,135040,1.160672
6231,135047,1.261272
6232,135051,0.444074
6233,135072,0.772751
6234,135078,0.341016
6235,135087,0.487336
6236,135092,0.790331
6237,135095,0.411603
6238,135098,1.407118
6239,135104,1.191937
6240,135111,1.217985
6241,135139,0.405859
6242,135148,0.873373
6243,135151,0.459511
6244,135158,0.973224
6245,135161,0.984543
6246,135165,1.361531
6247,135172,1.259446
6248,135183,1.484509
6249,135187,1.427599
6250,135190,0.938687
6251,135196,1.126299
6252,135207,1.471999
6253,135218,1.067962
6254,135231,0.52092
6255,135237,0.798151
6256,135239,0.844964
6257,135259,0.665315
6258,135264,0.42942
6259,135266,1.050368
6260,135269,0.598295
6261,135270,1.279013
6262,135280,1.164299
6263,135282,0.791533
6264,135311,1.194494
6265,135312,1.278124
6266,135313,0.837079
6267,135321,1.227891
6268,135348,0.604108
6269,135349,0.370882
6270,135353,1.446725
6271,135369,0.375222
6272,135370,1.153247
6273,135379,0.958421
6274,135390,0.460277
6275,135406,0.506168
6276,135433,1.151566
6277,135441,1.459381
6278,135443,0.410464
6279,135452,0.825808
6280,135483,0.916506
6281,135486,1.059847
6282,135489,1.086649
6283,135494,0.819286
6284,135495,0.522018
6285,135499,0.527121
6286,135501,0.965318
6287,135506,0.36374
6288,135510,1.46906
6289,135514,1.240656
6290,135519,0.375997
6291,135525,1.412012
6292,135527,0.795093
6293,135531,0.884294
6294,135548,0.55621
6295,135549,0.735704
6296,135550,1.065557
6297,135560,1.066612
6298,135564,1.087819
6299,135565,0.957915
6300,135570,0.444681
6301,135571,0.922283
6302,135574,1.097367
6303,135576,1.113744
6304,135577,0.325516
6305,135581,0.894902
6306,135590,0.557364
6307,135599,0.447694
6308,135603,0.398009
6309,135627,1.033232
6310,135633,1.23158
6311,135639,0.610574
6312,135649,1.459299
6313,135658,1.11139
6314,135670,0.669419
6315,135708,0.795386
6316,135720,0.318294
6317,135727,1.255814
6318,135728,1.211031
6319,135733,0.78795
6320,135752,0.555398
6321,135781,1.073245
6322,135790,0.458098
6323,135803,1.314693
6324,135806,0.710931
6325,135810,0.802488
6326,135812,0.464553
6327,135819,0.85561
6328,135820,1.153611
6329,135826,0.438436
6330,135845,0.714181
6331,135870,1.468034
6332,135888,1.119284
6333,135909,0.546121
6334,135926,1.026295
6335,135928,0.721191
6336,135936,1.386206
6337,135937,0.7835
6338,135961,0.712867
6339,135990,0.332875
6340,136024,0.613734
6341,136033,1.339819
6342,136038,0.594097
6343,136050,0.573744
6344,136066,1.199443
6345,136073,1.337656
6346,136075,0.899879
6347,136085,0.907459
6348,136086,1.33348
6349,136106,0.732691
6350,136137,0.662751
6351,136154,0.97021
6352,136155,0.773942
6353,136159,1.253521
6354,136165,0.378195
6355,136166,1.035894
6356,136170,1.042728
6357,136177,1.355078
6358,136189,0.64753
6359,136191,1.248776
6360,136205,0.768199
6361,136216,0.353938
6362,136220,1.218754
6363,136232,0.983291
6364,136234,1.458496
6365,136239,1.274941
6366,136245,1.497506
6367,136247,0.474605
6368,136251,0.606284
6369,136252,1.241054
6370,136262,0.379608
6371,136272,1.402183
6372,136273,0.496776
6373,136275,1.017995
6374,136290,0.81682
6375,136314,1.159732
6376,136320,0.588131
6377,136321,0.372866
6378,136324,1.032077
6379,136334,0.6766
6380,136342,0.854143
6381,136348,0.456658
6382,136357,1.15442
6383,136381,0.358534
6384,136396,1.372706
6385,136431,0.965998
6386,136439,0.43485
6387,136450,0.46317
6388,136459,0.413391
6389,136478,1.172711
6390,136483,0.507257
6391,136490,0.605834
6392,136497,1.010391
6393,136504,0.764856
6394,136515,0.589558
6395,136528,1.005397
6396,136531,1.482519
6397,136534,0.443873
6398,136544,1.135367
6399,136552,1.312225
6400,136557,0.41121
6401,136560,1.476609
6402,136563,1.431088
6403,136565,1.12411
6404,136566,0.667146
6405,136589,0.648164
6406,136596,0.744999
6407,136619,0.673327
6408,136628,0.450294
6409,136653,0.496971
6410,136657,1.027412
6411,136659,0.963857
6412,136664,1.378916
6413,136681,0.380839
6414,136690,0.307151
6415,136693,0.386079
6416,136712,0.589052
6417,136714,1.390435
6418,136730,0.418679
6419,136733,0.86895
6420,136743,0.869753
6421,136754,1.457599
6422,136756,0.706734
6423,136759,1.394211
6424,136767,0.422767
6425,136771,0.697573
6426,136780,0.440776
6427,136788,0.958655
6428,136789,0.576252
6429,136811,1.195454
6430,136813,0.660356
6431,136814,1.267349
6432,136820,0.535809
6433,136834,0.44619
6434,136837,1.382294
6435,136838,0.468848
6436,136841,1.301067
6437,136845,0.724691
6438,136856,1.330599
6439,136860,1.249952
6440,136873,0.77534
6441,136874,0.680968
6442,136879,0.407216
6443,136883,0.953793
6444,136891,1.29529
6445,136915,0.879473
6446,136922,1.470952
6447,136927,0.388932
6448,136929,1.229702
6449,136938,0.448213
6450,136951,0.404311
6451,136959,1.19513
6452,137000,0.684335
6453,137007,0.934836
6454,137010,0.726448
6455,137013,1.402084
6456,137020,0.919596
6457,137046,0.358051
6458,137073,1.111066
6459,137076,0.670162
6460,137085,1.399591
6461,137088,0.652091
6462,137113,0.343013
6463,137115,1.245338
6464,137133,0.921741
6465,137134,1.10241
6466,137139,1.128325
6467,137155,1.2678
6468,137160,0.416857
6469,137166,0.731913
6470,137175,0.997638
6471,137196,1.485414
6472,137197,0.462856
6473,137200,0.970919
6474,137209,1.116657
6475,137211,0.473698
6476,137234,1.209932
6477,137235,0.37328
6478,137238,1.240712
6479,137242,0.9764
6480,137260,0.96175
6481,137263,1.459711
6482,137270,0.614669
6483,137278,1.425217
6484,137281,1.320123
6485,137291,0.954991
6486,137294,0.642627
6487,137299,0.872777
6488,137304,1.122057
6489,137317,1.042285
6490,137318,0.447782
6491,137334,1.109734
6492,137335,0.611769
6493,137336,1.105996
6494,137337,0.368303
6495,137346,0.55753
6496,137365,0.833281
6497,137373,1.481208
6498,137375,0.436934
6499,137385,0.447984
6500,137392,0.636972
6501,137395,0.677159
6502,137399,0.696817
6503,137403,0.401105
6504,137406,1.009583
6505,137410,1.090111
6506,137441,1.283467
6507,137454,1.034556
6508,137461,1.44745
6509,137480,1.319231
6510,137492,0.764215
6511,137532,0.728032
6512,137544,0.531113
6513,137547,1.085146
6514,137555,0.787556
6515,137558,1.236761
6516,137568,1.374188
6517,137569,0.667039
6518,137574,1.125507
6519,137578,0.511286
6520,137580,1.306065
6521,137588,1.180939
6522,137601,1.230119
6523,137606,0.431268
6524,137611,0.702631
6525,137625,0.716531
6526,137636,0.835806
6527,137640,1.117693
6528,137643,0.944683
6529,137644,0.773112
6530,137652,1.434153
6531,137660,0.476235
6532,137672,1.197815
6533,137687,0.549072
6534,137689,0.657043
6535,137690,0.591902
6536,137693,1.110069
6537,137697,0.746195
6538,137706,1.417342
6539,137718,0.476677
6540,137726,0.462218
6541,137732,0.690425
6542,137738,1.040678
6543,137748,1.296964
6544,137749,0.756507
6545,137751,1.079701
6546,137762,1.494875
6547,137775,0.324999
6548,137796,1.416487
6549,137802,1.278121
6550,137807,1.094939
6551,137812,1.262431
6552,137827,1.377209
6553,137832,0.739002
6554,137833,0.816721
6555,137835,1.259817
6556,137857,0.722921
6557,137859,0.332118
6558,137865,1.153556
6559,137874,0.505115
6560,137889,1.17964
6561,137895,1.124191
6562,137896,1.248892
6563,137900,0.847586
6564,137915,0.978428
6565,137918,0.558836
6566,137931,0.393186
6567,137943,1.098145
6568,137968,0.915151
6569,137978,0.710758
6570,137984,0.87512
6571,137989,0.989124
6572,137999,0.595213
6573,138000,1.324027
6574,138017,1.017015
6575,138026,1.166029
6576,138028,0.550646
6577,138031,1.140219
6578,138033,0.830355
6579,138056,0.943735
6580,138066,0.386443
6581,138069,0.496835
6582,138072,1.357152
6583,138095,0.72702
6584,138097,0.667358
6585,138110,1.310797
6586,138111,0.568839
6587,138113,0.408373
6588,138117,1.185624
6589,138123,0.871399
6590,138128,0.815525
6591,138132,1.262721
6592,138140,0.96654
6593,138141,1.086057
6594,138143,1.331693
6595,138144,1.172809
6596,138161,0.849592
6597,138163,1.320955
6598,138166,1.190805
6599,138180,1.399041
6600,138182,0.861221
6601,138183,0.712269
6602,138196,0.426945
6603,138213,1.157528
6604,138228,0.330882
6605,138234,1.363062
6606,138241,0.80831
6607,138245,0.666167
6608,138277,1.135816
6609,138295,1.072429
6610,138300,0.420643
6611,138304,0.32189
6612,138308,1.343949
6613,138310,0.849612
6614,138330,0.946556
6615,138335,0.828533
6616,138336,0.558997
6617,138345,1.210113
6618,138350,0.802532
6619,138351,0.664352
6620,138358,1.310092
6621,138359,1.451436
6622,138363,0.566407
6623,138369,0.753717
6624,138370,1.406888
6625,138382,0.543012
6626,138383,0.835555
6627,138391,1.137069
6628,138405,0.341927
6629,138406,0.379225
6630,138409,0.337127
6631,138426,0.793281
6632,138444,0.873808
6633,138469,0.478075
6634,138473,1.227254
6635,138475,1.101392
6636,138492,1.440172
6637,138506,0.498851
6638,138520,0.488141
6639,138526,0.728492
6640,138527,0.515681
6641,138531,0.823828
6642,138541,1.404228
6643,138555,0.737569
6644,138563,1.347387
6645,138570,1.079833
6646,138579,0.607568
6647,138585,1.231796
6648,138589,1.123258
6649,138592,1.023422
6650,138595,1.478515
6651,138603,0.741683
6652,138607,1.319223
6653,138609,0.97729
6654,138612,0.542406
6655,138615,0.526069
6656,138618,1.324335
6657,138623,0.76043
6658,138625,1.245405
6659,138639,1.471532
6660,138646,1.317002
6661,138657,1.488232
6662,138672,1.301568
6663,138687,0.566841
6664,138704,0.874065
6665,138706,1.381576
6666,138725,0.42528
6667,138735,0.964872
6668,138743,1.330692
6669,138744,0.449855
6670,138771,0.878278
6671,138781,1.304553
6672,138788,0.622432
6673,138794,0.931152
6674,138801,0.635724
6675,138805,1.418824
6676,138812,1.212611
6677,138819,0.412177
6678,138822,0.390947
6679,138826,1.280664
6680,138830,0.67348
6681,138832,1.110552
6682,138835,1.411731
6683,138859,0.591849
6684,138864,0.791255
6685,138867,1.346566
6686,138887,0.388273
6687,138910,1.020032
6688,138913,0.38686
6689,138956,1.402055
6690,138962,1.130863
6691,138964,1.201892
6692,138977,0.837449
6693,138980,0.403468
6694,138983,0.486056
6695,138996,0.603017
6696,138998,0.79255
6697,139004,1.483091
6698,139014,0.978287
6699,139023,0.414999
6700,139024,1.318982
6701,139027,0.818689
6702,139028,0.32109
6703,139059,0.467865
6704,139064,0.593475
6705,139068,1.127909
6706,139070,0.842608
6707,139076,1.388966
6708,139078,0.569463
6709,139085,1.364878
6710,139089,1.452799
6711,139090,1.482103
6712,139092,0.842555
6713,139104,1.405782
6714,139114,0.779349
6715,139115,0.711764
6716,139143,0.346587
6717,139149,0.336744
6718,139153,1.192876
6719,139158,1.262646
6720,139167,0.968244
6721,139177,1.376577
6722,139181,1.481076
6723,139187,0.643249
6724,139197,0.897229
6725,139212,1.371081
6726,139217,0.90111
6727,139225,1.051682
6728,139229,0.648342
6729,139231,0.741295
6730,139244,0.987252
6731,139249,0.348113
6732,139252,0.62763
6733,139253,0.33827
6734,139255,0.989039
6735,139263,0.928941
6736,139278,0.986953
6737,139286,1.472315
6738,139295,0.966994
6739,139297,0.659706
6740,139307,0.329046
6741,139312,0.818887
6742,139313,0.779735
6743,139319,0.427727
6744,139345,0.938034
6745,139351,0.802873
6746,139353,0.393331
6747,139355,1.099115
6748,139363,0.960021
6749,139370,0.979811
6750,139372,1.450349
6751,139378,1.218109
6752,139386,1.328706
6753,139400,0.988605
6754,139406,1.305469
6755,139407,0.801709
6756,139409,0.864026
6757,139410,0.50158
6758,139417,1.383867
6759,139426,1.253957
6760,139429,1.228317
6761,139447,1.30157
6762,139453,0.966923
6763,139454,1.47023
6764,139458,1.0828
6765,139466,1.058185
6766,139478,1.151465
6767,139496,1.243734
6768,139503,0.755776
6769,139504,0.366086
6770,139511,1.189577
6771,139531,0.328155
6772,139535,0.857643
6773,139544,0.849654
6774,139548,0.715285
6775,139562,1.436998
6776,139564,1.069216
6777,139573,0.641249
6778,139578,1.053771
6779,139582,1.122007
6780,139595,0.67079
6781,139632,0.58629
6782,139638,1.247788
6783,139642,1.440316
6784,139645,0.908058
6785,139651,1.12006
6786,139657,0.646037
6787,139659,0.707638
6788,139661,0.919719
6789,139666,1.335514
6790,139668,1.425091
6791,139672,1.324185
6792,139675,0.350715
6793,139688,0.688007
6794,139696,1.43445
6795,139715,1.008567
6796,139726,1.200038
6797,139742,0.798949
6798,139756,0.608496
6799,139775,1.335072
6800,139777,1.482016
6801,139792,0.733422
6802,139796,0.562068
6803,139803,1.260539
6804,139817,0.440102
6805,139819,1.355934
6806,139843,0.516767
6807,139866,0.497024
6808,139867,0.712859
6809,139882,0.399794
6810,139889,0.394008
6811,139890,0.437824
6812,139918,0.825279
6813,139953,0.71117
6814,139959,1.149244
6815,139960,1.377376
6816,139962,1.469837
6817,139964,0.621017
6818,139975,1.184837
6819,139982,0.549405
6820,139991,0.343802
6821,140005,1.146526
6822,140007,0.764383
6823,140025,1.102608
6824,140042,0.839597
6825,140043,1.241191
6826,140044,0.541624
6827,140064,1.257797
6828,140067,1.303819
6829,140072,0.959299
6830,140081,0.879872
6831,140092,0.465264
6832,140096,1.301577
6833,140107,1.495612
6834,140108,0.482243
6835,140109,0.848663
6836,140115,0.938202
6837,140117,1.112288
6838,140137,0.62738
6839,140142,0.861109
6840,140151,1.078924
6841,140162,0.453562
6842,140164,0.757556
6843,140168,0.314063
6844,140181,0.965405
6845,140200,1.40045
6846,140201,1.061086
6847,140202,0.981536
6848,140205,0.410977
6849,140256,0.834204
6850,140275,0.861234
6851,140299,1.115488
6852,140302,0.302072
6853,140304,1.218476
6854,140305,1.084323
6855,140332,0.691078
6856,140360,0.473742
6857,140366,1.488727
6858,140375,0.395352
6859,140389,0.725957
6860,140390,0.64121
6861,140392,0.359566
6862,140393,1.391228
6863,140394,1.127789
6864,140396,1.436098
6865,140404,1.234181
6866,140431,1.2648
6867,140436,0.900407
6868,140438,0.416417
6869,140441,1.133665
6870,140445,0.911808
6871,140451,0.505764
6872,140453,0.34606
6873,140457,0.574941
6874,140462,0.693723
6875,140466,0.715317
6876,140470,0.708173
6877,140480,1.34647
6878,140491,0.575989
6879,140496,1.436869
6880,140507,0.444414
6881,140511,1.094673
6882,140519,0.825878
6883,140532,0.43982
6884,140539,1.044208
6885,140563,1.262077
6886,140566,1.349138
6887,140582,0.664058
6888,140596,1.214102
6889,140629,0.980132
6890,140647,0.424884
6891,140652,1.286763
6892,140672,0.363997
6893,140674,0.463357
6894,140686,0.92956
6895,140697,0.901211
6896,140704,0.52873
6897,140716,1.203819
6898,140719,0.426831
6899,140722,0.746095
6900,140723,1.10647
6901,140744,0.451119
6902,140752,1.211415
6903,140753,1.405732
6904,140758,0.483865
6905,140761,1.280181
6906,140777,1.231149
6907,140778,1.210764
6908,140782,0.574067
6909,140786,0.919213
6910,140789,1.410602
6911,140808,1.110835
6912,140810,0.560149
6913,140818,1.076133
6914,140826,1.197679
6915,140836,0.516861
6916,140841,0.326891
6917,140856,1.047916
6918,140862,0.382874
6919,140872,0.925099
6920,140885,0.617833
6921,140892,1.413191
6922,140896,1.014556
6923,140912,1.246184
6924,140916,0.344107
6925,140949,0.374777
6926,140973,0.785256
6927,140979,1.305261
6928,140992,0.436824
6929,141010,0.552073
6930,141013,0.737666
6931,141020,0.673696
6932,141022,0.602322
6933,141023,1.185657
6934,141036,0.506646
6935,141037,1.113372
6936,141045,0.517397
6937,141052,0.51775
6938,141068,0.521956
6939,141071,1.206372
6940,141082,1.416984
6941,141093,0.34152
6942,141097,1.096108
6943,141116,1.313094
6944,141120,0.851609
6945,141131,1.218634
6946,141133,0.586904
6947,141134,1.001665
6948,141138,0.70231
6949,141142,1.282429
6950,141145,0.371162
6951,141174,1.295195
6952,141178,0.619701
6953,141181,1.417431
6954,141185,0.54696
6955,141193,0.468579
6956,141196,0.824861
6957,141208,0.370337
6958,141225,1.311191
6959,141235,0.527063
6960,141240,1.417818
6961,141244,0.41187
6962,141246,0.777822
6963,141253,0.597573
6964,141257,1.074124
6965,141269,0.733431
6966,141272,1.131987
6967,141285,0.719278
6968,141294,0.362097
6969,141301,1.478711
6970,141304,0.603599
6971,141306,1.4894
6972,141326,0.975386
6973,141327,1.104967
6974,141334,1.313073
6975,141338,0.961945
6976,141344,1.488268
6977,141350,1.169521
6978,141363,0.867285
6979,141371,0.798544
6980,141374,0.909348
6981,141375,1.393799
6982,141376,0.32492
6983,141383,0.354125
6984,141392,0.919839
6985,141393,1.493786
6986,141405,0.877841
6987,141412,1.428353
6988,141421,0.688655
6989,141423,1.207276
6990,141425,1.310184
6991,141430,0.754609
6992,141436,0.870409
6993,141453,0.669686
6994,141455,0.984142
6995,141464,1.092493
6996,141465,0.733991
6997,141470,0.301395
6998,141471,0.314364
6999,141476,1.432072
7000,141481,0.580444
7001,141483,0.902488
7002,141484,1.10496
7003,141495,0.929453
7004,141498,1.237898
7005,141499,0.881477
7006,141501,0.720004
7007,141521,1.161291
7008,141524,0.317278
7009,141526,0.403168
7010,141532,1.212853
7011,141536,0.794029
7012,141540,1.483101
7013,141548,1.152871
7014,141561,1.416351
7015,141562,0.623733
7016,141567,0.661241
7017,141578,1.481261
7018,141579,1.367833
7019,141608,1.193624
7020,141613,1.167132
7021,141618,0.338126
7022,141626,1.272451
7023,141653,0.529317
7024,141667,1.15819
7025,141678,0.90737
7026,141700,0.848897
7027,141701,0.39537
7028,141704,1.4887
7029,141705,1.115995
7030,141723,0.638674
7031,141728,1.314671
7032,141733,0.392302
7033,141756,1.438567
7034,141780,1.259946
7035,141781,0.956373
7036,141784,1.366627
7037,141786,0.835839
7038,141791,0.727218
7039,141794,1.101179
7040,141795,0.558026
7041,141802,0.893356
7042,141803,1.047993
7043,141807,0.538394
7044,141813,0.38873
7045,141817,1.094773
7046,141832,1.446148
7047,141842,1.384638
7048,141844,0.570343
7049,141855,0.890199
7050,141878,0.790256
7051,141894,0.850912
7052,141899,0.413659
7053,141900,0.56815
7054,141910,1.30256
7055,141919,1.079186
7056,141922,0.554806
7057,141926,1.296018
7058,141941,0.416845
7059,141944,1.195684
7060,141956,0.602609
7061,141995,0.529965
7062,142024,0.41653
7063,142031,1.264323
7064,142032,0.862218
7065,142054,0.333779
7066,142059,0.557595
7067,142069,0.842215
7068,142077,0.525397
7069,142080,1.219623
7070,142085,1.014671
7071,142093,0.457755
7072,142098,1.188334
7073,142103,1.44703
7074,142108,1.447577
7075,142109,1.374807
7076,142115,1.308718
7077,142118,0.410705
7078,142124,0.632574
7079,142126,1.073801
7080,142131,1.458345
7081,142132,0.974143
7082,142147,1.132783
